0,0
0.0982614948559451,0.0337332137925676
0.163968518834032,0.127621820891936
0.170468272060194,0.260921114472768
0.102014511338459,0.402846194995032
-0.0428960774480426,0.517678668328212
-0.250394206171731,0.570841291904526
-0.492542192217462,0.535043448709089
-0.730952253098958,0.395571577684691
-0.922262765791049,0.153898436143917
-1.0247364064345,-0.170998262382129
-1.00505934801107,-0.54391091931645
-0.844358043801364,-0.917217340644153
-0.54252078003875,-1.23682279912647
-0.12010901685452,-1.44950027131899
0.38255441751922,-1.51067323123137
0.90916411765437,-1.3915792771881
1.39373241008928,-1.08478547758146
1.76870690740701,-0.607197848266217
1.97392088021787,-4.83471177545788e-16
