0,0
1.0500,0
0.8166,-0.1992
0.5250,-0.3925
0.2333,-0.5405
0,-0.6321
1.0500,-0.6321
0.8166,-0.5405
0.5250,-0.3925
0.2333,-0.1992
0,0
