0,0,0,0,0,0,0,4.38755751719442e-18,2.50771341369839e-17,0,0,2873.6200000163
1.29584515381574e-21,-5.04543986618436e-42,-7.86104842582772e-21,1.28770342254714e-18,7.35920783240297e-18,3.16572484204348e-20,1.83402077254354e-19,2.77264511832545,2.77264511832545,1.05,0,2873.6300000163
0.000354491196651487,-2.78322748415839e-24,-7.85132958621194e-21,1.33692204943477,1.33692204943477,0.0168404667602918,0.0168404667602918,2.77264511832545,2.77264511832545,1.05,0,2873.6400000163
0.000795605936545993,-6.24656469240631e-24,-7.85132958621194e-21,1.36215207367346,1.36215207367346,0.0310208320811642,0.0310208320811642,2.77264511832545,2.77264511832545,1.05,0,2873.6500000163
0.00124020166765769,-9.73723230998709e-24,-7.85132958621194e-21,1.36820829264493,1.36820829264493,0.0450943004846682,0.0450943004846682,2.77264511832545,2.77264511832545,1.05,0,2873.6600000163
0.00168665826287947,-1.32425101850113e-23,-7.85132958621194e-21,1.37381012159179,1.37381012159179,0.059110624062288,0.059110624062288,2.77264511832545,2.77264511832545,1.05,0,2873.67000001631
0.00213493485320612,-1.67620774414492e-23,-7.85132958621194e-21,1.37939158394807,1.37939158394807,0.0730710578504205,0.0730710578504205,2.77264511832545,2.77264511832545,1.05,0,2873.68000001631
0.0025850272803536,-2.02959014312421e-23,-7.85132958621194e-21,1.38496262447499,1.38496262447499,0.0869757295448045,0.0869757295448045,2.77264511832545,2.77264511832545,1.05,0,2873.69000001631
0.00303693216826244,-2.38439556478345e-23,-7.85132958621194e-21,1.39052322848291,1.39052322848291,0.100824742820034,0.100824742820034,2.77264511832545,2.77264511832545,1.05,0,2873.70000001631
0.00349064607870097,-4.18210514655216e-23,-5.1035111831677e-20,1.39607315010821,1.39607315010821,0.114618203259932,0.114618203259932,2.77264511832545,2.77264511832545,1.05,0,2873.71000001631
0.00394616549279622,-7.37629099585899e-23,-8.41010375700042e-20,1.40161214283378,1.40161214283378,0.12835621892472,0.12835621892472,2.77264511832545,2.77264511832545,1.05,0,2873.72000001631
0.00440348681218146,-2.44640510838547e-22,-5.02069839570168e-19,1.40713996501931,1.40713996501931,0.142038900315771,0.14203890031577,2.77264511832545,2.77264511832545,1.05,0,2873.73000001631
0.00486260636062025,-5.39288814663598e-22,-6.36630921297113e-19,1.41265638005288,1.41265638005288,0.155666360325739,0.155666360325739,2.77264511832545,2.77264511832545,1.05,0,2873.74000001631
0.00532352038564703,-8.28817739360086e-22,-5.46625775663041e-19,1.4181611563682,1.4181611563682,0.169238714188182,0.169238714188182,2.77264511832545,2.77264511832545,1.05,0,2873.75000001631
0.00578622506021189,-1.03838758897767e-21,-3.85885643786235e-19,1.42365406745411,1.42365406745411,0.182756079427051,0.182756079427051,2.77264511832545,2.77264511832545,1.05,0,2873.76000001631
0.0062507164843276,-1.23252780330768e-21,-4.61086607842148e-19,1.42913489185935,1.42913489185935,0.196218575806111,0.196218575806111,2.77264511832545,2.77264511832545,1.05,0,2873.77000001631
0.00671699068671749,-1.47195807748957e-21,-5.28017827123059e-19,1.43460341319294,1.43460341319294,0.209626325278335,0.209626325278335,2.77264511832545,2.77264511832545,1.05,0,2873.78000001631
