2,4.87855625526308,0.0943631575439539,0.0925682404301928,0.151076747325415,0.247836110662516,0.747431172578251
2,4.87028555859782,0.0959718288575992,0.0944863109935013,0.148573597048821,0.246611860125647,0.749004803944838
2,4.45015818128396,0.0956092381042709,0.0993031041053716,0.192255875187918,0.179487395854519,0.691261823167994
2,4.40634309512573,0.0953574358109681,0.102701116111675,0.190018131941165,0.173746489342976,0.693281130526728
2,4.58498356743051,0.092717232560008,0.0992125030502409,0.188239812390769,0.189649727726955,0.728177196820987
2,4.53729912068087,0.0904120660536452,0.10297835934229,0.185823808411575,0.186966431987264,0.733040026435355
2,4.44055648354535,0.0908605133403701,0.0942466567854123,0.183033882886621,0.188671025271887,0.688506393420528
2,4.88856039175037,0.0898340074171867,0.101246565717679,0.176399666898512,0.197276669280379,0.711069723979646
2,4.97289637638999,0.091170868769179,0.10369797320084,0.1750769859011,0.194775744485969,0.715848313330999
2,4.47382600460737,0.0911708371585229,0.103497576872587,0.17342838152138,0.195627457121987,0.717360328379562
2,4.42991876348227,0.0889766112977617,0.105439309125718,0.17632524271532,0.189934682029107,0.722283072275217
2,4.38765019855947,0.0881512345515303,0.102714961393032,0.175778529838954,0.189386305645523,0.716793184698562
2,4.50723359933521,0.0844052039221781,0.100552943394252,0.171827515005541,0.195513898894133,0.713333768823518
2,4.66526302355526,0.0844052039221781,0.100552943394252,0.171827515005541,0.195513898894133,0.713333768823518
2,4.68879813743489,0.0832887787896914,0.101211557833131,0.172073802714657,0.19945663278396,0.715671453645095
2,4.92359172890546,0.0863263583824828,0.101117373277969,0.16341682218513,0.200116077578819,0.720609510442621
2,4.51339247587965,0.084685663789247,0.103134063280361,0.16402487983667,0.196660311580099,0.716111016182416
2,4.3593258342996,0.0870766521946228,0.107817927992534,0.159852079192425,0.193619069401214,0.7181082363943
2,4.53766690517598,0.0826247726521111,0.105176940404112,0.165039454326197,0.195008376899893,0.715077042386435
2,4.49053304172321,0.0809035981932061,0.103979483743985,0.162729935773081,0.199632186221461,0.714130195138891
2,4.56342064802369,0.0793315415529087,0.0996649418733439,0.165467379948944,0.196902951849233,0.725124595794293
2,4.39838998887465,0.079240768531282,0.104375760057402,0.161457256486142,0.196582302417227,0.725004616971134
2,4.8573841371832,0.0811354920610937,0.108626801822875,0.155835078147505,0.208061514312602,0.723670394254185
2,4.51755399515305,0.0777156756715631,0.110635524650994,0.154809961610359,0.2000854944778,0.722601347070902
2,4.3443139989566,0.0749346764226848,0.114307228268236,0.15539022208955,0.193613343161749,0.714487612406595
2,4.38552006208297,0.0747139410792396,0.106258713020546,0.157178069564282,0.190809469261806,0.721219755630247
2,4.52186269959074,0.0725574583532156,0.105768761431617,0.154303609748131,0.197446785075027,0.718646475547709
2,4.45695245853888,0.074486427642289,0.106774226102329,0.152015125135446,0.182992277420391,0.711308700890501
2,4.64138076706106,0.0716817489736088,0.099924771759577,0.150969750600277,0.196864304419122,0.719423265205339
2,4.83004230771712,0.0821225447585071,0.108711827893763,0.146694235602602,0.208619458801225,0.727940495664326
2,4.58371282307461,0.0774117265744492,0.107184673920608,0.142004024816156,0.203956050610109,0.727762687503952
2,4.41015749904836,0.0726383667997421,0.102053869216618,0.145485005039645,0.192777769871143,0.725649796256255
2,4.32509327306486,0.0725707092636675,0.100501356559799,0.145819716995828,0.188119431185062,0.728950032707502
2,4.35941176556818,0.0694006278971875,0.0985721683069672,0.145958211543771,0.183528249116704,0.734672563233971
2,4.53106433752767,0.069009927091272,0.0968688351557632,0.148158177722431,0.18514273137195,0.729624979900306
2,4.69601212693812,0.0692762763183363,0.0976701125068012,0.146083228994505,0.192996713005924,0.724126089980604
2,4.79841716617339,0.0676455084941651,0.0980811127350942,0.139039306334438,0.196295584197926,0.739007909842976
2,4.67506502567519,0.0703365872267445,0.106421208113318,0.137468231166612,0.188581498081684,0.737648498434841
2,4.2918365583268,0.0659041351166234,0.106254578628217,0.138080364063629,0.182295477702016,0.729808266080429
2,4.41850687851708,0.0595310783328,0.102542677515102,0.139176914947745,0.180416428740133,0.722602042362419
2,4.36404681820209,0.0671027455241476,0.0990065781261821,0.137661783044591,0.185559791789572,0.722252380851345
2,4.52514874769618,0.0652131975301988,0.0970674433264726,0.140525607805759,0.189860527305388,0.719465995112634
